Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2020-04-12,63.6243,69.363,63.0499,65.5488,258848501.67763
2020-04-19,64.9504,74.5359,64.064,72.8713,258763101.43236
2020-04-26,71.6053,73.1651,66.5881,72.1887,245308406.12715
2020-05-03,73.5367,75.8351,70.0125,70.4951,202525017.87929
2020-05-10,70.0195,77.9654,70.0195,77.9034,172848756.39639
2020-05-17,77.8535,84.7622,75.7321,84.6672,318704046.9494
2020-05-24,87.3572,90.6677,86.5579,90.0062,389220573.14563
2020-05-31,91.3042,91.554,79.738,88.5024,343853384.89031
2020-06-07,88.0807,89.7533,86.3329,88.985,205875784.84483
2020-06-14,88.5603,94.7726,86.6507,89.1099,264932241.61786
2020-06-21,87.9408,94.223,87.2303,92.3904,212769781.8165
2020-06-28,92.7771,96.1945,91.0283,91.3282,219637223.50009
2020-07-05,91.4761,97.1427,88.7851,95.8947,140421006.79334
2020-07-12,97.1826,106.299,96.8929,104.55,203628149.66525
2020-07-19,105.7,107.667,97.6194,101.772,201982950.7433
2020-07-26,102.502,105.77,97.5354,101.702,181912629.13993
2020-08-02,102.082,107.408,101.852,105.89,154715214.48089
2020-08-09,107.068,114.773,106.898,111.724,156443873.16559
2020-08-16,113.073,116.94,107.707,115.362,199292670.38551
2020-08-23,118.23,127.772,117.89,126.533,367744845.82084
2020-08-30,128.532,131.159,124.775,131.159,196034874.44927
2020-09-06,131.509,146.957,116.8,125.954,430533152.70461
2020-09-13,117.1,130.38,116.8,121.397,287357597.45304
2020-09-20,130.54,132.869,119.638,121.647,398624903.99707
2020-09-27,119.01,128.562,118.8,128.472,334078186.69846
2020-10-04,130.13,137.345,127.232,130.35,296973532.96917
2020-10-11,132.089,141.132,131.949,137.345,241318476.8455
2020-10-18,139.603,143.18,137.395,137.835,156915526.50587
2020-10-25,138.745,139.543,132.039,135.626,127351704.92637
2020-11-01,133.988,136.645,122.737,125.075,170499186.33919
2020-11-08,126.313,145.579,123.685,145.319,168870827.28279
2020-11-15,145.219,146.597,126.014,132.689,235012304.96862
2020-11-22,131.449,136.216,130.38,130.6,214826518.15052
2020-11-29,131.439,133.798,128.582,132.339,113743533.36624
2020-12-06,132.369,136.455,129.452,135.346,127220257.50134
2020-12-13,135.766,137.065,127.992,129.901,131474441.67211
2020-12-20,130.64,134.398,130.47,132.489,126248714.24821
2020-12-27,130.51,133.468,129.152,129.701,76705868.816262
2021-01-03,130.39,131.899,127.402,130.31,80220815.213885
2021-01-10,130.81,136.285,125.634,132.529,222184753.79771
2021-01-17,133.948,139.364,128.252,128.362,158429783.3889
2021-01-24,129.931,139.742,128.212,136.885,107185173.81952
2021-01-31,137.575,138.045,127.702,129.661,128855962.16973
2021-02-07,130.3,139.074,128.792,135.666,105545018.75104
2021-02-14,137.025,152.624,137.025,149.336,203679901.20311
2021-02-21,150.365,153.433,145.489,148.986,110545963.4423
2021-02-28,147.477,151.054,131.929,136.905,249487099.62352
2021-03-07,138.505,139.004,116.58,124.385,211489098.38216
2021-03-14,124.275,130.27,115.452,128.372,199629704.8778
2021-03-21,128.462,134.926,125.934,128.272,133385872.99399
2021-03-28,128.942,133.748,122.537,128.202,142688663.26906
2021-04-04,128.012,138.505,126.813,137.925,109837975.54386
2021-04-11,138.485,144.509,136.925,143.79,113995356.75777
2021-04-18,142.691,161.897,141.192,158.878,286891700.51061
2021-04-25,155.131,157.83,147.617,152.424,146302484.20624
2021-05-02,151.624,156.47,149.745,149.875,94827878.921529
2021-05-09,151.024,152.244,139.902,147.897,132590577.393
2021-05-16,147.647,147.837,134.398,142.222,140429335.15616
2021-05-23,141.372,151.994,135.236,149.696,174436776.63418
2021-05-30,151.894,162.526,151.534,162.197,259045853.45318
2021-06-06,162.456,176.356,158.788,175.526,226741149.85653
2021-06-13,175.456,179.173,171.549,178.033,198799394.52576
2021-06-20,178.843,193.521,175.626,186.168,265330710.04531
2021-06-27,184.129,193.971,178.013,190.085,218686874.4392
2021-07-04,193.383,204.794,192.963,204.614,201565282.64742
2021-07-11,207.111,208.481,196.78,200.257,166711210.34862
2021-07-18,202.155,205.074,180.512,181.392,223433161.57364
2021-07-25,178.933,198.628,178.443,195.351,207682058.82714
2021-08-01,192.883,198.288,187.186,194.761,103054553.05042
2021-08-08,196.77,207.061,191.973,203.415,114190368.74574
2021-08-15,204.204,204.824,194.071,201.635,84757491.206692
2021-08-22,201.106,208.381,187.396,207.891,214659324.41553
2021-08-29,209.44,226.937,209.23,226.077,176564559.24712
2021-09-05,228.016,230.144,220.96,228.186,119444635.97388
2021-09-12,228.086,228.745,219.533,224.539,89872264.862593
2021-09-19,226.597,229.394,218.063,218.763,111550736.08248
2021-09-26,211.228,225.107,206.392,220.571,129042784.90116
2021-10-03,216.875,217.753,201.825,207.191,127000661.73151
2021-10-10,204.824,212.988,195.351,208.081,133170222.23813
2021-10-17,205.523,219.073,204.894,218.383,97778885.472549
2021-10-24,217.253,231.053,216.205,227.017,93520499.091309
2021-10-31,229.484,256.824,227.456,255.405,149040485.02217
2021-11-07,256.224,313.671,252.008,297.203,280762015.46861
2021-11-14,301.169,322.753,287.47,303.578,253395647.73045
2021-11-21,305.196,330.527,287.689,329.498,239600954.66902
2021-11-28,334.813,346.105,308.474,314.698,200684938.06953
2021-12-05,323.313,333.765,301.02,306.646,258259249.49255
2021-12-12,298.522,324.182,280.116,301.699,270740501.0927
2021-12-19,302.209,311.311,272.241,277.747,339083211.50692
2021-12-26,272.791,300.31,271.193,296.123,172605036.19564
2022-01-02,296.323,313.011,293.036,293.836,174444021.16895
2022-01-09,297.872,306.826,270.314,272.211,228387980.02474
2022-01-16,265.557,285.682,256.194,269.164,231905072.06162
2022-01-23,262.36,266.127,232.413,233.522,206969285.27249
2022-01-30,223.09,240.347,208.681,228.186,345674211.99111
2022-02-06,231.603,257.932,230.304,242.965,239426737.56822
2022-02-13,243.494,268.994,237.508,239.267,243245199.85013
2022-02-20,239.117,265.567,230.783,236.2,344992660.28977
2022-02-27,230.134,241.945,208.701,241.345,246690403.96508
2022-03-06,239.697,246.422,224.648,229.185,207786121.33026
2022-03-13,227.996,232.023,206.342,220.831,229805995.37983
2022-03-20,218.523,265.487,211.428,264.327,275353510.4037
2022-03-27,264.867,283.364,255.555,276.708,309961744.88391
2022-04-03,277.343,289.239,262.469,266.917,242049001.96224
2022-04-10,267.077,275.37,230.444,231.013,262293201.40722
2022-04-17,221.97,227.596,211.468,212.418,232528170.10473
2022-04-24,211.838,226.531,194.851,195.001,279051043.29629
2022-05-01,191.873,201.131,182.76,185.329,286712036.24821
2022-05-08,185.264,203.844,179.763,186.608,295854258.85056
2022-05-15,180.202,182.41,155.551,176.925,345790252.64546
2022-05-22,174.956,183.569,157.43,166.812,301515516.01653
2022-05-29,162.616,188.666,157.68,187.966,374738746.11804
2022-06-05,189.655,196.041,181.082,187.056,245792575.02924
2022-06-12,191.244,193.223,168.597,169.647,203709370.48989
2022-06-19,159.911,168.587,153.195,158.712,281540743.83007
2022-06-26,164.654,171.305,158.442,171.165,185794574.05194
2022-07-03,173.025,173.205,143.84,145.15,263731743.70385
2022-07-10,141.672,160.281,140.472,158.293,214333274.14116
2022-07-17,155.174,157.733,144.57,157.533,226221094.26817
2022-07-24,162.93,181.34,159.931,173.095,322892630.5531
2022-07-31,170.095,182.339,164.689,181.53,235979975.60019
2022-08-07,181.72,192.634,179.801,189.785,218106769.98366
2022-08-14,174.923,187.076,167.147,186.986,323867920.65573
2022-08-21,186.906,191.534,177.602,178.391,221396299.30819
2022-08-28,174.803,179.371,162.28,162.51,284362979.85295
2022-09-04,160.111,163.289,132.629,136.394,352399301.69926
2022-09-11,137.234,144.703,133.426,143.833,216112213.30575
2022-09-18,143.653,145.433,126.138,131.946,298276087.33273
2022-09-25,130.087,140.274,122.539,125.128,332550446.71526
2022-10-02,124.878,128.197,119.43,121.359,274271367.62481
2022-10-09,123.438,136.525,120.189,120.729,295618202.52323
2022-10-16,120.339,121.212,108.102,112.241,342318162.01224
2022-10-23,115.151,127.657,115.141,124.628,302593280.54497
2022-10-30,125.048,138.465,120.609,138.305,266330722.63918
2022-11-06,137.745,142.254,129.527,141.524,270511839.04694
2022-11-13,142.244,163.848,137.555,163.228,281679377.37787
2022-11-20,162.139,169.937,151.161,154.051,292698863.84145
2022-11-27,151.431,165.228,150.761,162.658,147315740.0742
2022-12-04,160.219,172.65,155.16,168.76,201035402.07088
2022-12-11,166.79,175.83,156.67,170.01,205813075
2022-12-18,170.37,187.9,164.1,165.71,256757869
2022-12-25,165.72,166.27,148.82,152.06,199669484
2023-01-01,150.74,151,138.84,146.14,148138178
2023-01-08,148.51,150.1,140.34,148.59,162681191
2023-01-15,152.84,169.22,151.41,168.99,224031287
2023-01-22,168.99,178.73,167.31,178.39,196862443
2023-01-29,180.64,206.28,178.175,203.65,263258120
2023-02-05,199.5,219.49,189.5,211,264074652
2023-02-12,208.06,230.2,207.86,212.65,275061045
2023-02-19,215.38,230.488,209.62,213.88,244949430
2023-02-26,210,238.88,204.21,232.86,263091019
2023-03-05,236.7,239,224.32,238.9,217145004
2023-03-12,238.91,244.54,227.26,229.65,244227914
2023-03-19,227.52,263.99,222.97,257.25,285477901
2023-03-26,256.15,275.89,251.2983,267.79,279775289
2023-04-02,268.37,278.3431,258.5,277.77,190927190
2023-04-09,275.09,280,263.95,270.37,167997621
2023-04-16,268.23,277.9,262.2,267.58,190519108
2023-04-23,265.655,281.1,264.3318,271.19,205775928
2023-04-30,270.13,277.58,262.25,277.49,179352316
2023-05-07,278.4,290.5844,272.4,286.8,203978999
2023-05-14,285.22,292.2,280.46,283.4,162556962
2023-05-21,285.085,318.28,281.52,312.64,239849888
2023-05-28,309.01,394.8,298.06,389.46,370797887
2023-06-04,405.95,419.38,378.22,393.27,304458546
2023-06-11,389.09,397.11,373.56,387.7,214231071
2023-06-18,392,437.21,386.18,426.92,296767798
2023-06-25,429.98,439.9,420.15,422.09,177863329
2023-07-02,424.42,427.64,401,423.02,252079794
2023-07-09,425.17,432.14,413.46,425.03,118184701
2023-07-16,426.57,480.88,416.49,454.69,238370821
2023-07-23,462.89,478.9599,441,443.09,300981357
2023-07-30,447.31,473.95,440.4,467.5,188258767
2023-08-06,467.54,471.3,433.87,446.8,170821560
2023-08-13,451.11,455.4,406.39,408.55,228823660
2023-08-20,404.86,452.68,403.11,432.99,293041071
2023-08-27,444.94,502.66,442.22,460.18,431021097
2023-09-03,464.82,499.27,448.88,485.09,311419527
2023-09-10,482.23,488.5081,451.52,455.72,175855198
2023-09-17,461.48,461.63,438.08,439,209850495
2023-09-24,427.48,442.42,409.8,416.1,217041499
2023-10-01,415.91,441.44,411.77,434.99,208880097
2023-10-08,440.3,457.89,432.46,457.62,209388772
2023-10-15,448.42,476.09,443.68,454.61,211314468
2023-10-22,450.63,462.25,410.78,413.87,279322538
2023-10-29,412.29,436.97,398.8019,405,223615881
2023-11-05,410.87,453.0899,392.3001,450.05,217737120
2023-11-12,452.845,484.72,448.99,483.35,205355529
2023-11-19,483.2,499.6,480.9901,492.98,194224007
2023-11-26,493.12,505.48,476.9,477.76,217717644
2023-12-03,478,487.62,461.87,467.65,207472104
2023-12-10,460.77,477.4085,450.1,475.06,189989686
2023-12-17,474.91,494.04,458.3,488.9,220108613
2023-12-24,494,504.3299,480.98,488.3,182785813
2023-12-31,489.68,499.97,487.51,495.22,111372828
2024-01-07,492.44,495.47,473.2,490.97,145372455
2024-01-14,495.12,553.46,494.79,547.1,289915809
2024-01-21,550.18,595,547.4,594.91,195912601
2024-01-28,600.49,628.49,585.85,610.31,218096527
2024-02-04,612.32,666,607,661.6,205898659
2024-02-11,682.25,721.85,663,721.33,270982292
2024-02-18,726,746.11,696.2,726.13,263665618
2024-02-25,719.47,823.94,662.48,788.17,308961934
2024-03-03,797,823,771.25,822.79,227521245
2024-03-10,841.3,974,834.1701,875.28,346916427
